Date,DL_length,player_id,dt_date
20010514,15,muelb001,2001-05-14
20010515,60,brocd001,2001-05-15
20010515,15,boona001,2001-05-15
20010516,15,johnr006,2001-05-16
20010517,15,holtm001,2001-05-17
20010518,15,guilj001,2001-05-18
20010518,60,loewc001,2001-05-18
20010518,15,peres001,2001-05-18
20010518,15,newhd001,2001-05-18
20010518,15,belld001,2001-05-18
20010518,15,larkb001,2001-05-18
20010519,15,hollt001,2001-05-19
20010521,15,,2001-05-21
20010521,15,donnc001,2001-05-21
20010522,15,vidrj001,2001-05-22
20010523,15,sprir001,2001-05-23
20010523,15,embra001,2001-05-23
20010523,15,walkk001,2001-05-23
20010523,15,redmm002,2001-05-23
20010524,15,hases001,2001-05-24
20010524,15,thurm002,2001-05-24
20010524,15,myerr002,2001-05-24
20010525,15,wrigj001,2001-05-25
20010525,60,liebm001,2001-05-25
20010525,15,velar001,2001-05-25
20010525,15,thomj005,2001-05-25
20010527,15,davie001,2001-05-27
20010527,15,,2001-05-27
20010527,15,walld002,2001-05-27
20010527,15,riedj001,2001-05-27
20010528,15,shefg001,2001-05-28
20010529,60,haseb001,2001-05-29
20010530,15,reyed001,2001-05-30
20010530,60,riedj001,2001-05-30
20010531,15,,2001-05-31
20010531,15,charn001,2001-05-31
20010531,60,hitcs001,2001-05-31
20010531,15,gomew001,2001-05-31
20010601,15,snowj001,2001-06-01
20010601,60,cordf001,2001-06-01
20010601,15,littm001,2001-06-01
20010602,15,finlc001,2001-06-02
20010603,15,,2001-06-03
20010603,15,glynr001,2001-06-03
20010603,15,grebc001,2001-06-03
20010603,60,parkc003,2001-06-03
20010604,60,spieb001,2001-06-04
20010604,15,wagnb001,2001-06-04
20010604,15,,2001-06-04
20010604,15,reitb001,2001-06-04
20010604,15,allec001,2001-06-04
20010604,60,ortid001,2001-06-04
20010605,15,mendd001,2001-06-05
20010605,15,silvj001,2001-06-05
20010605,15,guare001,2001-06-05
20010605,15,barcl001,2001-06-05
20010606,15,colbg001,2001-06-06
20010606,15,seanr001,2001-06-06
20010606,15,wehnj001,2001-06-06
20010606,15,merll001,2001-06-06
20010606,15,maxwj001,2001-06-06
20010607,60,lombg001,2001-06-07
20010607,15,,2001-06-07
20010607,15,valej002,2001-06-07
20010608,15,varij001,2001-06-08
20010608,15,perrh001,2001-06-08
20010608,15,,2001-06-08
20010609,15,hammj001,2001-06-09
20010609,15,quinm001,2001-06-09
20010610,60,sabeb001,2001-06-10
20010611,15,smolj001,2001-06-11
20010611,15,,2001-06-11
20010612,15,bottk001,2001-06-12
20010612,60,abbok002,2001-06-12
20010612,15,grudm001,2001-06-12
20010612,15,mulht001,2001-06-12
20010612,15,greer001,2001-06-12
20010612,60,garcn001,2001-06-12
20010613,15,gonzw001,2001-06-13
20010613,15,neagd001,2001-06-13
20010614,15,reyna001,2001-06-14
20010614,60,klasd001,2001-06-14
20010614,15,bordm001,2001-06-14
20010614,60,newhd001,2001-06-14
20010614,15,orope001,2001-06-14
20010614,15,hubbm001,2001-06-14
20010614,60,hollt001,2001-06-14
20010615,15,rigdp001,2001-06-15
20010615,15,bogat001,2001-06-15
20010615,15,shuep001,2001-06-15
20010615,15,alfoe001,2001-06-15
20010616,60,,2001-06-16
20010617,15,camik001,2001-06-17
20010617,15,browd002,2001-06-17
20010618,15,drewj001,2001-06-18
20010618,15,pridc001,2001-06-18
20010618,15,wunsk001,2001-06-18
20010619,15,hundt001,2001-06-19
20010619,15,irabh001,2001-06-19
20010619,15,taube001,2001-06-19
20010620,15,nelsj002,2001-06-20
20010620,15,shint001,2001-06-20
20010622,15,yan-e001,2001-06-22
20010623,60,bottk001,2001-06-23
20010623,15,merco002,2001-06-23
20010623,60,millk004,2001-06-23
20010623,15,charn001,2001-06-23
20010623,15,richc001,2001-06-23
20010623,60,matol001,2001-06-23
20010623,60,silvj001,2001-06-23
20010624,15,fettm001,2001-06-24
20010624,15,snowj001,2001-06-24
20010625,15,guilj001,2001-06-25
20010625,60,browa001,2001-06-25
20010626,15,bushh001,2001-06-26
20010626,15,garcr001,2001-06-26
20010627,15,mearp001,2001-06-27
20010627,15,,2001-06-27
20010628,15,cordf002,2001-06-28
20010628,15,everc001,2001-06-28
20010629,15,duncc001,2001-06-29
20010629,15,finlc001,2001-06-29
20010629,15,bottr001,2001-06-29
20010629,15,castf001,2001-06-29
20010629,15,larkb001,2001-06-29
20010629,15,buchb002,2001-06-29
20010629,60,simab001,2001-06-29
20010630,15,woodc001,2001-06-30
20010630,60,,2001-06-30
20010630,15,dreid001,2001-06-30
20010701,15,colbg001,2001-07-01
20010701,15,crabt001,2001-07-01
20010702,15,salmt001,2001-07-02
20010702,15,rigdp001,2001-07-02
20010702,15,smarj001,2001-07-02
20010703,15,velaj001,2001-07-03
20010703,15,welld001,2001-07-03
20010704,15,javis001,2001-07-04
20010706,15,gilkb001,2001-07-06
20010706,15,moutj001,2001-07-06
20010706,15,whitr001,2001-07-06
20010707,15,jamem001,2001-07-07
20010707,15,schop001,2001-07-07
20010708,15,,2001-07-08
20010708,15,davik001,2001-07-08
20010712,60,furcr001,2001-07-12
20010712,60,,2001-07-12
20010712,15,gardm001,2001-07-12
20010712,15,santj003,2001-07-12
20010712,60,redmm002,2001-07-12
20010713,15,jamem001,2001-07-13
20010713,15,bocah001,2001-07-13
20010713,15,motag001,2001-07-13
20010713,15,belld001,2001-07-13
20010713,15,palmd002,2001-07-13
20010714,60,,2001-07-14
20010714,15,buddm001,2001-07-14
20010714,15,houst001,2001-07-14
20010714,15,,2001-07-14
20010714,15,guzmc001,2001-07-14
20010715,15,worrt002,2001-07-15
20010716,15,whitr001,2001-07-16
20010716,15,,2001-07-16
20010717,15,elars001,2001-07-17
20010717,15,cruzj003,2001-07-17
20010718,15,,2001-07-18
20010719,15,nunev001,2001-07-19
20010720,15,veraq001,2001-07-20
20010720,15,goodt001,2001-07-20
20010720,15,,2001-07-20
20010720,15,rekab001,2001-07-20
20010721,15,burke001,2001-07-21
20010723,15,,2001-07-23
20010723,60,duceb001,2001-07-23
20010723,15,shuep001,2001-07-23
20010723,15,segud001,2001-07-23
20010724,15,rogek001,2001-07-24
20010725,15,parrs001,2001-07-25
20010725,15,smitc001,2001-07-25
20010726,15,mcmib001,2001-07-26
20010726,15,duncc001,2001-07-26
20010727,15,snowj001,2001-07-27
20010727,15,,2001-07-27
20010727,60,crabt001,2001-07-27
20010728,15,davet001,2001-07-28
20010729,60,grebc001,2001-07-29
20010731,15,jenkg001,2001-07-31
20010731,60,hammj001,2001-07-31
20010731,15,timlm001,2001-07-31
20010731,15,,2001-07-31
20010802,15,riosa001,2001-08-02
20010802,15,petrb001,2001-08-02
20010803,15,pichh001,2001-08-03
20010804,15,wolfr001,2001-08-04
20010807,15,mecij001,2001-08-07
20010807,15,cox-s001,2001-08-07
20010807,15,,2001-08-07
20010807,15,cookd001,2001-08-07
20010808,15,,2001-08-08
20010808,15,sabeb001,2001-08-08
20010808,15,radkb001,2001-08-08
20010808,60,eldrc001,2001-08-08
20010809,15,prokl001,2001-08-09
20010810,15,bellr002,2001-08-10
20010810,60,hernc001,2001-08-10
20010811,15,casar001,2001-08-11
20010811,60,riosa001,2001-08-11
20010812,15,woodk002,2001-08-12
20010812,15,cormr001,2001-08-12
20010813,15,wallj001,2001-08-13
20010813,15,lincm001,2001-08-13
20010814,15,nievj002,2001-08-14
20010814,15,sheeb001,2001-08-14
20010814,15,morrw001,2001-08-14
20010815,15,daubb001,2001-08-15
20010815,15,arror001,2001-08-15
20010815,15,boona001,2001-08-15
20010815,15,allec001,2001-08-15
20010817,15,servs002,2001-08-17
20010817,15,durae001,2001-08-17
20010818,15,reyns001,2001-08-18
20010819,15,,2001-08-19
20010819,15,gomew001,2001-08-19
20010820,60,rigdp001,2001-08-20
20010821,15,heref001,2001-08-21
20010821,15,darev001,2001-08-21
20010823,15,estes001,2001-08-23
20010823,60,rogek001,2001-08-23
20010823,15,,2001-08-23
20010823,60,parqj001,2001-08-23
20010824,15,painl001,2001-08-24
20010824,15,nagyc001,2001-08-24
20010824,15,kinkm001,2001-08-24
20010825,15,neugn001,2001-08-25
20010825,60,casar001,2001-08-25
20010826,15,ariaa001,2001-08-26
20010826,15,littm001,2001-08-26
20010828,15,astap001,2001-08-28
20010828,15,haynj001,2001-08-28
20010829,15,orope001,2001-08-29
20010829,15,garcn001,2001-08-29
20010829,60,allec001,2001-08-29
20010831,15,,2001-08-31
20010831,60,riedj001,2001-08-31
20010901,60,painl001,2001-09-01
20010901,60,mantm001,2001-09-01
20010901,60,sprir001,2001-09-01
20010901,60,hentp001,2001-09-01
20010901,60,valej002,2001-09-01
20010901,60,bohab001,2001-09-01
20010901,60,santj003,2001-09-01
20010901,15,,2001-09-01
20010902,60,bordm001,2001-09-02
20010902,60,wrigj002,2001-09-02
20010903,60,larkb001,2001-09-03
20010904,60,reyna001,2001-09-04
20010904,60,smitc001,2001-09-04
20010904,60,,2001-09-04
20010904,60,walkk001,2001-09-04
20010904,60,varij001,2001-09-04
20010905,60,stink001,2001-09-05
20010907,60,gibbj002,2001-09-07
20010907,60,sabeb001,2001-09-07
20010908,60,houst001,2001-09-08
20010908,60,priea001,2001-09-08
20010910,60,lansm001,2001-09-10
20010911,60,mcmib001,2001-09-11
20010912,60,littm001,2001-09-12
20010918,15,heref001,2001-09-18
20010918,15,,2001-09-18
20010919,60,choub001,2001-09-19
20010921,15,biddr001,2001-09-21
20010924,60,,2001-09-24
20010926,60,guzmg001,2001-09-26
20011001,60,towej001,2001-10-01
20011020,15,,2001-10-20
20020311,15,,2002-03-11
20020312,60,elars001,2002-03-12
20020319,60,mcglk001,2002-03-19
20020320,15,,2002-03-20
20020321,15,woots001,2002-03-21
20020322,15,brocd001,2002-03-22
20020322,15,,2002-03-22
20020322,15,mattt001,2002-03-22
20020322,15,pickc001,2002-03-22
20020322,15,wallj001,2002-03-22
20020322,15,crawp001,2002-03-22
20020322,15,ethes001,2002-03-22
20020323,15,loaie001,2002-03-23
20020323,15,parrs001,2002-03-23
20020325,15,cookd001,2002-03-25
20020326,15,burkj001,2002-03-26
20020326,15,colem001,2002-03-26
20020327,15,fileb001,2002-03-27
20020327,60,downs001,2002-03-27
20020327,15,wolfr001,2002-03-27
20020327,60,wendt001,2002-03-27
20020327,15,zimmj001,2002-03-27
20020328,15,cabrj002,2002-03-28
20020328,60,,2002-03-28
20020328,60,walkk001,2002-03-28
20020328,15,davet001,2002-03-28
20020328,60,duvam001,2002-03-28
20020329,15,baezb001,2002-03-29
20020329,15,johnc002,2002-03-29
20020329,15,matol001,2002-03-29
20020329,15,,2002-03-29
20020329,15,hermc001,2002-03-29
20020329,15,bensk001,2002-03-29
20020329,60,,2002-03-29
20020330,15,dye-j001,2002-03-30
20020330,15,valdm002,2002-03-30
20020330,60,aldrc001,2002-03-30
20020330,60,,2002-03-30
20020330,15,,2002-03-30
20020330,15,lombg001,2002-03-30
20020330,15,ramih002,2002-03-30
20020330,15,fox-c001,2002-03-30
20020330,15,lopel003,2002-03-30
20020330,15,rigdp001,2002-03-30
20020330,60,gordt001,2002-03-30
20020330,15,johnr006,2002-03-30
20020330,15,schmj001,2002-03-30
20020330,15,kentj001,2002-03-30
20020330,15,escoa002,2002-03-30
20020330,15,taube001,2002-03-30
20020330,15,westj001,2002-03-30
20020330,15,wrigj002,2002-03-30
20020330,15,almaa001,2002-03-30
20020330,15,richc001,2002-03-30
20020330,60,parrj003,2002-03-30
20020330,60,hentp001,2002-03-30
20020330,15,mearp001,2002-03-30
20020330,60,voger001,2002-03-30
20020330,15,powej001,2002-03-30
20020331,60,sirom001,2002-03-31
20020331,15,cordm001,2002-03-31
20020403,60,richc001,2002-04-03
20020403,15,nunej002,2002-04-03
20020403,60,,2002-04-03
20020404,15,parkc002,2002-04-04
20020405,15,gil-b001,2002-04-05
20020405,15,perct001,2002-04-05
20020405,15,,2002-04-05
20020405,15,maddg002,2002-04-05
20020405,15,kingr001,2002-04-05
20020405,15,aloum001,2002-04-05
20020405,15,gonzw001,2002-04-05
20020405,60,moehb001,2002-04-05
20020406,60,,2002-04-06
20020406,15,willw001,2002-04-06
20020406,15,minod001,2002-04-06
20020406,15,rodrr004,2002-04-06
20020406,15,buchb002,2002-04-06
20020406,15,rival001,2002-04-06
20020407,15,velar001,2002-04-07
20020407,15,,2002-04-07
20020407,15,jackd003,2002-04-07
20020407,15,pattd001,2002-04-07
20020408,15,vaugm001,2002-04-08
20020408,15,hermd001,2002-04-08
20020409,15,lopea002,2002-04-09
20020409,60,rodrr004,2002-04-09
20020411,15,wrigj001,2002-04-11
20020411,15,farnk001,2002-04-11
20020411,15,,2002-04-11
20020411,15,stink001,2002-04-11
20020412,15,,2002-04-12
20020415,15,millw001,2002-04-15
20020415,60,seayb001,2002-04-15
20020415,15,alvaw001,2002-04-15
20020416,15,muldm001,2002-04-16
20020416,15,komis001,2002-04-16
20020416,15,brocc001,2002-04-16
20020416,15,may-d002,2002-04-16
20020417,15,tavaj001,2002-04-17
20020417,15,easld001,2002-04-17
20020418,15,benea001,2002-04-18
20020418,15,stepg001,2002-04-18
20020418,15,maysj001,2002-04-18
20020419,15,cruzn001,2002-04-19
20020420,15,,2002-04-20
20020420,15,chrij002,2002-04-20
20020420,15,palmd002,2002-04-20
20020421,15,petta001,2002-04-21
20020422,15,marqj001,2002-04-22
20020422,15,melum001,2002-04-22
20020423,60,martt003,2002-04-23
20020423,15,,2002-04-23
20020423,60,powej001,2002-04-23
20020423,60,zimmj001,2002-04-23
20020423,15,ortid001,2002-04-23
20020424,15,reesp001,2002-04-24
20020425,15,,2002-04-25
20020425,15,smitb004,2002-04-25
20020426,15,fileb001,2002-04-26
20020426,15,jarvk001,2002-04-26
20020426,15,gantr001,2002-04-26
20020426,15,yound001,2002-04-26
20020428,15,walld002,2002-04-28
20020428,15,surhb001,2002-04-28
20020430,60,lombg001,2002-04-30
20020501,60,baezb001,2002-05-01
20020501,15,beckj002,2002-05-01
20020502,60,woots001,2002-05-02
20020502,60,ankir001,2002-05-02
20020502,15,,2002-05-02
20020502,15,galaa001,2002-05-02
20020502,15,bradm001,2002-05-02
20020502,60,mearp001,2002-05-02
20020502,15,shoub001,2002-05-02
20020503,15,matht002,2002-05-03
20020503,15,delld001,2002-05-03
20020503,60,,2002-05-03
20020503,15,persr001,2002-05-03
20020504,15,stott001,2002-05-04
20020504,15,millk005,2002-05-04
20020504,15,dewim001,2002-05-04
20020505,15,manzj001,2002-05-05
20020506,15,hundt001,2002-05-06
20020507,15,stews002,2002-05-07
20020507,60,parrs001,2002-05-07
20020507,15,,2002-05-07
20020507,15,abbop001,2002-05-07
20020507,15,maynb001,2002-05-07
20020508,15,justd001,2002-05-08
20020508,15,fletd001,2002-05-08
20020508,15,figun001,2002-05-08
20020508,15,osbod001,2002-05-08
20020508,15,nelsj001,2002-05-08
20020508,15,everc001,2002-05-08
20020510,60,rigdp001,2002-05-10
20020510,15,zambc001,2002-05-10
20020510,15,mulht001,2002-05-10
20020510,15,jarvk001,2002-05-10
20020510,15,koskc001,2002-05-10
20020511,15,ingeb001,2002-05-11
20020511,60,palmd002,2002-05-11
20020513,15,,2002-05-13
20020513,60,osbod001,2002-05-13
20020513,15,davik001,2002-05-13
20020513,15,agbab001,2002-05-13
20020514,15,ramim002,2002-05-14
20020514,15,radkb001,2002-05-14
20020514,60,maysj001,2002-05-14
20020515,15,neugn001,2002-05-15
20020515,15,valej002,2002-05-15
20020515,15,,2002-05-15
20020515,60,charn001,2002-05-15
20020516,15,,2002-05-16
20020516,60,nunej002,2002-05-16
20020516,60,dewim001,2002-05-16
20020516,15,nevip001,2002-05-16
20020517,15,lidlc001,2002-05-17
20020517,15,casar001,2002-05-17
20020517,15,jamed002,2002-05-17
20020517,15,cataf001,2002-05-17
20020517,60,melum001,2002-05-17
20020518,60,,2002-05-18
20020518,15,derom001,2002-05-18
20020518,15,segud001,2002-05-18
20020518,15,riosa001,2002-05-18
20020518,15,,2002-05-18
20020519,15,staim001,2002-05-19
20020521,15,aurir001,2002-05-21
20020521,15,,2002-05-21
20020521,15,pennb002,2002-05-21
20020521,15,herno001,2002-05-21
20020524,60,,2002-05-24
20020525,15,lines001,2002-05-25
20020525,15,mahar001,2002-05-25
20020527,15,,2002-05-27
20020528,60,surhb001,2002-05-28
20020528,15,gilem001,2002-05-28
20020528,15,steib002,2002-05-28
20020529,15,mlicd001,2002-05-29
20020529,15,,2002-05-29
20020530,15,tollb001,2002-05-30
20020530,15,burrs001,2002-05-30
20020531,15,,2002-05-31
20020531,15,sosaj002,2002-05-31
20020531,15,nevip001,2002-05-31
20020531,15,kellk002,2002-05-31
20020531,15,radkb001,2002-05-31
20020601,60,mattt001,2002-06-01
20020601,15,cruzj003,2002-06-01
20020602,15,silvc001,2002-06-02
20020603,15,garcr001,2002-06-03
20020604,15,stepg001,2002-06-04
20020604,15,,2002-06-04
20020604,15,coreb001,2002-06-04
20020604,15,seanr001,2002-06-04
20020605,60,snelc001,2002-06-05
20020605,15,beckj002,2002-06-05
20020605,15,everc001,2002-06-05
20020605,15,grimj001,2002-06-05
20020606,15,merck001,2002-06-06
20020606,15,knobc001,2002-06-06
20020607,15,nagyc001,2002-06-07
20020607,15,maduc001,2002-06-07
20020607,15,greer001,2002-06-07
20020608,15,quinm001,2002-06-08
20020609,15,fox-c001,2002-06-09
20020609,15,bakop001,2002-06-09
20020609,15,cresj001,2002-06-09
20020609,15,,2002-06-09
20020610,15,edmoj001,2002-06-10
20020610,15,sancr001,2002-06-10
20020610,15,almac001,2002-06-10
20020610,15,pattd001,2002-06-10
20020610,15,,2002-06-10
20020612,15,higgb001,2002-06-12
20020612,60,,2002-06-12
20020612,15,wellb002,2002-06-12
20020612,15,,2002-06-12
20020613,15,reyns001,2002-06-13
20020613,15,shuep001,2002-06-13
20020613,15,robeg001,2002-06-13
20020614,15,prokl001,2002-06-14
20020614,15,spivj001,2002-06-14
20020614,60,tollb001,2002-06-14
20020614,15,sweem001,2002-06-14
20020614,60,steib002,2002-06-14
20020614,15,sadld001,2002-06-14
20020615,15,mairo001,2002-06-15
20020615,60,segud001,2002-06-15
20020615,15,conij001,2002-06-15
20020616,15,gutir001,2002-06-16
20020618,15,ramij001,2002-06-18
20020618,60,brocd001,2002-06-18
20020618,15,jenkg001,2002-06-18
20020618,15,affej001,2002-06-18
20020619,15,riskd001,2002-06-19
20020621,15,dunwt001,2002-06-21
20020621,15,,2002-06-21
20020623,15,bottr001,2002-06-23
20020623,60,pickc001,2002-06-23
20020624,15,kaplg001,2002-06-24
20020625,15,vaugg001,2002-06-25
20020625,15,,2002-06-25
20020625,15,morgm001,2002-06-25
20020625,60,abbop001,2002-06-25
20020625,60,maduc001,2002-06-25
20020625,15,cordf002,2002-06-25
20020627,60,matht002,2002-06-27
20020627,15,lopea002,2002-06-27
20020627,15,berej002,2002-06-27
20020627,60,bautd001,2002-06-27
20020627,15,corem101,2002-06-27
20020627,15,arror001,2002-06-27
20020627,60,keisr001,2002-06-27
20020628,15,levia001,2002-06-28
20020628,15,kreuc001,2002-06-28
20020628,15,silvj001,2002-06-28
20020628,15,hitcs001,2002-06-28
20020629,15,cruzj003,2002-06-29
20020630,15,woodc001,2002-06-30
20020630,15,drewj001,2002-06-30
20020630,15,kinnm002,2002-06-30
20020701,15,durae001,2002-07-01
20020701,15,lundd001,2002-07-01
20020701,15,middj001,2002-07-01
20020701,15,nortg001,2002-07-01
20020702,15,,2002-07-02
20020702,15,tracs001,2002-07-02
20020702,15,baerc001,2002-07-02
20020702,60,pattd001,2002-07-02
20020703,15,stott001,2002-07-03
20020703,15,benam001,2002-07-03
20020703,15,pinel001,2002-07-03
20020705,15,lankr001,2002-07-05
20020706,15,franr001,2002-07-06
20020706,60,cruzj003,2002-07-06
20020710,15,sorir001,2002-07-10
20020711,15,johnr006,2002-07-11
20020711,15,rockj001,2002-07-11
20020711,15,trubc001,2002-07-11
20020711,15,yound001,2002-07-11
20020711,60,parkc003,2002-07-11
20020712,15,cookd001,2002-07-12
20020712,15,lawtm002,2002-07-12
20020712,15,cyr-e001,2002-07-12
20020712,60,jarvk001,2002-07-12
20020713,15,robeg001,2002-07-13
20020713,15,whitg001,2002-07-13
20020713,15,clemr001,2002-07-13
20020714,15,,2002-07-14
20020714,15,estab001,2002-07-14
20020715,15,perct001,2002-07-15
20020715,15,holmd001,2002-07-15
20020715,15,greer001,2002-07-15
20020715,15,irabh001,2002-07-15
20020715,15,embra001,2002-07-15
20020716,60,stepg001,2002-07-16
20020716,15,,2002-07-16
20020716,15,hellr001,2002-07-16
20020716,15,bordm001,2002-07-16
20020717,15,molib001,2002-07-17
20020717,15,giraj001,2002-07-17
20020717,15,alvaw001,2002-07-17
20020717,15,,2002-07-17
20020718,15,colbg001,2002-07-18
20020718,60,greer001,2002-07-18
20020719,15,mcewj001,2002-07-19
20020720,15,frymt001,2002-07-20
20020720,60,,2002-07-20
20020720,15,gonzw001,2002-07-20
20020721,15,reboj001,2002-07-21
20020722,15,persr001,2002-07-22
20020723,15,wickb001,2002-07-23
20020724,15,lillt001,2002-07-24
20020724,15,murrh001,2002-07-24
20020724,60,bottr001,2002-07-24
20020724,15,hermd001,2002-07-24
20020724,15,cases001,2002-07-24
20020724,60,quinm001,2002-07-24
20020724,15,sweem002,2002-07-24
20020724,15,santr002,2002-07-24
20020725,15,shint001,2002-07-25
20020726,15,,2002-07-26
20020727,15,grybk001,2002-07-27
20020727,15,milld002,2002-07-27
20020727,15,,2002-07-27
20020727,60,chrij002,2002-07-27
20020727,15,witaj001,2002-07-27
20020729,15,paroc001,2002-07-29
20020729,15,,2002-07-29
20020730,60,,2002-07-30
20020731,60,,2002-07-31
20020731,60,davik001,2002-07-31
20020801,15,lopej002,2002-08-01
20020801,15,johnr006,2002-08-01
20020801,15,,2002-08-01
20020801,60,,2002-08-01
20020802,15,ostij001,2002-08-02
20020802,15,liebj001,2002-08-02
20020802,15,donnc001,2002-08-02
20020802,15,,2002-08-02
20020806,15,johnc002,2002-08-06
20020806,15,hollt001,2002-08-06
20020806,60,almac001,2002-08-06
20020806,15,desse001,2002-08-06
20020806,15,ritct001,2002-08-06
20020807,15,remlm001,2002-08-07
20020807,15,parkc002,2002-08-07
20020807,15,arror001,2002-08-07
20020807,15,milte001,2002-08-07
20020808,15,pereo002,2002-08-08
20020809,15,delgc001,2002-08-09
20020809,15,helmw001,2002-08-09
20020809,15,uguel001,2002-08-09
20020809,15,,2002-08-09
20020809,15,alfoe001,2002-08-09
20020809,15,ponss001,2002-08-09
20020809,15,johnn001,2002-08-09
20020812,15,lugoj001,2002-08-12
20020813,15,lugoj001,2002-08-13
20020813,15,cruzj005,2002-08-13
20020813,15,,2002-08-13
20020814,15,counc001,2002-08-14
20020814,15,bradm001,2002-08-14
20020815,15,,2002-08-15
20020815,15,carrg001,2002-08-15
20020815,15,wickb001,2002-08-15
20020815,15,sulls001,2002-08-15
20020816,15,blanh001,2002-08-16
20020816,15,aybam001,2002-08-16
20020816,15,villr001,2002-08-16
20020816,15,larsb001,2002-08-16
20020816,60,pinel001,2002-08-16
20020817,15,cox-s001,2002-08-17
20020817,15,,2002-08-17
20020817,15,walkk001,2002-08-17
20020817,15,cataf001,2002-08-17
20020818,60,,2002-08-18
20020818,15,tuckt001,2002-08-18
20020818,15,,2002-08-18
20020819,15,fostj001,2002-08-19
20020819,60,wickb001,2002-08-19
20020819,15,gutir001,2002-08-19
20020819,15,burna001,2002-08-19
20020819,15,riedj001,2002-08-19
20020821,15,selea001,2002-08-21
20020821,15,swing001,2002-08-21
20020822,15,salmt001,2002-08-22
20020823,15,diaze002,2002-08-23
20020823,60,gutir001,2002-08-23
20020823,60,lankr001,2002-08-23
20020824,15,hidar001,2002-08-24
20020824,15,,2002-08-24
20020824,15,jordb001,2002-08-24
20020824,15,beckj002,2002-08-24
20020825,15,prokl001,2002-08-25
20020825,15,,2002-08-25
20020825,15,graft001,2002-08-25
20020827,15,keara001,2002-08-27
20020828,15,,2002-08-28
20020828,60,irabh001,2002-08-28
20020828,15,moehb001,2002-08-28
20020831,15,whitg001,2002-08-31
20020902,15,priom001,2002-09-02
20020903,60,,2002-09-03
20020903,60,nancs001,2002-09-03
20020903,60,liebj001,2002-09-03
20020903,15,westj001,2002-09-03
20020903,60,wallj001,2002-09-03
20020904,60,kellk001,2002-09-04
20020905,60,,2002-09-05
20020905,60,persr001,2002-09-05
20020906,15,berej002,2002-09-06
20020909,60,murrh001,2002-09-09
20020909,15,larsb001,2002-09-09
20020909,15,cases001,2002-09-09
20020910,60,macij001,2002-09-10
20020911,60,fox-c001,2002-09-11
20020913,60,paroc001,2002-09-13
20020913,60,westj001,2002-09-13
20020913,60,,2002-09-13
20020913,60,lawtm002,2002-09-13
20020916,60,perey001,2002-09-16
20020916,60,cataf001,2002-09-16
20020920,60,henro001,2002-09-20
20020923,15,laruj001,2002-09-23
20020924,60,yound001,2002-09-24
20030221,60,mearp001,2003-02-21
20030225,60,prokl001,2003-02-25
20030313,60,milte001,2003-03-13
20030318,15,wisem001,2003-03-18
20030318,15,branr001,2003-03-18
20030318,60,uribj002,2003-03-18
20030319,15,wilsd001,2003-03-19
20030324,60,,2003-03-24
20030324,60,lincm001,2003-03-24
20030325,15,castj004,2003-03-25
20030326,15,fileb001,2003-03-26
20030326,15,wertj001,2003-03-26
20030326,15,herno001,2003-03-26
20030326,15,chrij002,2003-03-26
20030326,15,broub001,2003-03-26
20030326,15,witaj001,2003-03-26
20030326,15,jarvk001,2003-03-26
20030326,15,walkk001,2003-03-26
20030327,15,segud001,2003-03-27
20030327,15,beltc001,2003-03-27
20030327,15,,2003-03-27
20030328,15,byrdp001,2003-03-28
20030328,60,,2003-03-28
20030328,60,stecg001,2003-03-28
20030328,15,drewj001,2003-03-28
20030328,15,isrij001,2003-03-28
20030328,15,torrs002,2003-03-28
20030328,15,myeta001,2003-03-28
20030328,15,robeg001,2003-03-28
20030328,15,,2003-03-28
20030328,15,astap001,2003-03-28
20030328,15,yatet001,2003-03-28
20030328,60,bellj002,2003-03-28
20030328,15,bedae001,2003-03-28
20030328,60,erics001,2003-03-28
20030328,15,persr001,2003-03-28
20030329,60,wisem001,2003-03-29
20030329,15,mecij001,2003-03-29
20030329,15,,2003-03-29
20030329,15,neugn001,2003-03-29
20030329,15,alfoa001,2003-03-29
20030329,60,chias002,2003-03-29
20030329,15,ohmaw001,2003-03-29
20030329,60,wickb001,2003-03-29
20030329,60,,2003-03-29
20030329,60,wohlm001,2003-03-29
20030329,60,gutir001,2003-03-29
20030329,15,snelc001,2003-03-29
20030329,15,burna001,2003-03-29
20030329,15,waynj001,2003-03-29
20030329,15,zimmj001,2003-03-29
20030329,15,greer001,2003-03-29
20030330,15,,2003-03-30
20030330,15,neagd001,2003-03-30
20030330,60,ozunp001,2003-03-30
20030331,15,hermc001,2003-03-31
20030331,15,nen-r001,2003-03-31
20030331,15,pattd001,2003-03-31
20030401,15,prinb001,2003-04-01
20030401,15,jeted001,2003-04-01
20030404,60,prinb001,2003-04-04
20030404,15,berej002,2003-04-04
20030406,15,barar001,2003-04-06
20030406,15,fettm001,2003-04-06
20030407,15,,2003-04-07
20030409,15,kenna001,2003-04-09
20030409,15,parqj001,2003-04-09
20030410,15,,2003-04-10
20030411,60,hofft001,2003-04-11
20030412,15,,2003-04-12
20030412,15,embra001,2003-04-12
20030413,15,byrdm001,2003-04-13
20030414,15,larkb001,2003-04-14
20030415,15,hammj001,2003-04-15
20030415,60,zimmj001,2003-04-15
20030416,15,,2003-04-16
20030416,15,merch002,2003-04-16
20030417,15,benng001,2003-04-17
20030417,15,gland001,2003-04-17
20030417,15,haynj001,2003-04-17
